country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,expected_period,status,reason,detail_url,published_date,scraped_at,atc_code,prk
DK,Denmark,LMST,"Torbudine Vet. 10 mg/ml injektionsvæske, opløsning",Butorphanol (butorphanoltartrat) ATC-kode: QN02AF01 Forventet periode: Slut maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-28,,Slut maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/torbudine-vet-forsyningsvanskelighed/,2026-05-28T08:10:00Z,2026-09-23T20:54:00.192263,QN02AF01,
DK,Denmark,LMST,"Rominervin Vet. 10 mg/ml injektionsvæske, opløsning",Romifidin (Romifidinhydrochlorid) ATC-kode: QN05CM93 Forventet periode: Slut maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Slut maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/rominervin-vet-forsyningsvanskelighed/,2026-05-27T13:44:00Z,2026-09-23T20:54:00.192264,QN05CM93,
DK,Denmark,LMST,"Bupredine Vet. 0,3 mg/ml injektionsvæske, opløsning",Buprenorphin ATC-kode: QN02AE01 Forventet periode: Midt maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Midt maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/bupredine-vet-forsyningsvanskelighed/,2026-05-27T11:18:00Z,2026-09-23T20:54:00.192265,QN02AE01,
DK,Denmark,LMST,Domperidon Carefarm 10 mg tabletter,Domperidon ATC-kode: A03FA03 Forventet periode: Slut marts 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Yderligere information: Det er muligt at søge om udleveringstilladelse Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Slut marts 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/domperidon-carefarm-forsyningsvanskelighed/,2026-05-27T11:13:00Z,2026-09-23T20:54:00.192266,A03FA03,6297
DK,Denmark,LMST,"Sedastop Vet. 5 mg/ml injektionsvæske, opløsning ",Atipamezol (atipamezolhydrochlorid) ATC-kode: QV03AB90 Forventet periode: Midt maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Midt maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/sedastop-vet-forsyningsvanskelighed/,2026-05-27T08:58:00Z,2026-09-23T20:54:00.192268,QV03AB90,
DK,Denmark,LMST,Novaquin 15 mg/ml oral suspension,Meloxicam ATC-kode: QM01AC06 Forventet periode: Slut maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Slut maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/novaquin-forsyningsvanskelighed/,2026-05-27T08:45:00Z,2026-09-23T20:54:00.192269,QM01AC06,
DK,Denmark,LMST,Sporimune Vet. 50 mg/ml oral opløsning ,Ciclosporin ATC-kode: QL04AD01 Forventet periode: Midt maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Midt maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/sporimune-vet-forsyningsvanskelighed/,2026-05-27T08:37:00Z,2026-09-23T20:54:00.192270,QL04AD01,
DK,Denmark,LMST,"Meloxidolor 20 mg/ml injektionsvæske, opløsning",Meloxicam ATC-kode: QM01AC06 Forventet periode: Midt maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Midt maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/meloxidolor-20-mgml-forsyningsvanskelighed/,2026-05-27T07:36:00Z,2026-09-23T20:54:00.192271,QM01AC06,
DK,Denmark,LMST,"Meloxidolor 5 mg/ml injektionsvæske, opløsning",Meloxicam ATC-kode: QM01AC06 Forventet periode: Midt maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-27,,Midt maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/meloxidolor-5-mgml-forsyningsvanskelighed/,2026-05-27T07:35:00Z,2026-09-23T20:54:00.192273,QM01AC06,
DK,Denmark,LMST,"Ketodine vet. 100 mg/ml injektionsvæske, opløsning",Ketoprofen ATC-kode: QM01AE03 Forventet periode: Midt maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: Dechra Veterinary Products A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-26,,Midt maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/ketodine-vet-forsyningsvanskelighed/,2026-05-26T17:09:00Z,2026-09-23T20:54:00.192274,QM01AE03,
DK,Denmark,LMST,"Cepetor Vet. 1 mg/ml injektionsvæske, opløsning",Medetomidin (medetomidinhydrochlorid) ATC-kode: QN05CM91 Forventet periode: Start maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: ScanVet Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-26,,Start maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/cepetor-vet-forsyningsvanskelighed/,2026-05-26T12:50:00Z,2026-09-23T20:54:00.192275,QN05CM91,
DK,Denmark,LMST,"Revertor Vet. 5 mg/ml injektionsvæske, opløsning",Atipamezol (atipamezolhydrochlorid) ATC-kode: QV03AB90 Forventet periode: Start maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: ScanVet Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-26,,Start maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/revertor-vet-forsyningsvanskelighed/,2026-05-26T12:49:00Z,2026-09-23T20:54:00.192277,QV03AB90,
DK,Denmark,LMST,"Targocid 400 mg pulver til injektions-/infusionsvæske, opløsning eller oral opløsning",Teicoplanin ATC-kode: J01XA02 Forventet periode: Start april 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-22,,Start april 2026 - ukendt ,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/targocid-400-mg-forsyningsvanskelighed/,2026-05-22T09:58:00Z,2026-09-23T20:54:00.192278,J01XA02,33588
DK,Denmark,LMST,"Noromylin Vet. 100 mg/ml injektionsvæske, opløsning",Lincomycin (Lincomycinhydrochlorid) ATC-kode: QJ01FF02 Forventet periode: Start maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: ScanVet Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-22,,Start maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/noromylin-vet-forsyningsvanskelighed/,2026-05-22T09:38:00Z,2026-09-23T20:54:00.192279,QJ01FF02,
DK,Denmark,LMST,Flunipaste 50 mg/g oral gel,Flunixin ATC-kode: QM01AG90 Forventet periode: Start maj 2026 - ukendt Årsag: Produktionsproblemer Virksomhed: ScanVet Animal Health A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-22,,Start maj 2026 - ukendt,shortage,Produktionsproblemer,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/flunipaste-forsyningsvanskelighed/,2026-05-22T09:28:00Z,2026-09-23T20:54:00.192280,QM01AG90,
DK,Denmark,LMST,"Emedog 1 mg/ml injektionsvæske, opløsning",Apomorphin (apomorphinhydrochlorid hemihydrat) ATC-kode: QN04BC07 Forventet periode: Start maj - slut december 2026 Årsag: Øget salg/efterspørgsel Virksomhed: proVET Nordic ApS Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-21,2026-12-25,Start maj - slut december 2026,shortage,Øget salg/efterspørgsel,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/emedog-forsyningsvanskelighed/,2026-05-21T09:35:00Z,2026-09-23T20:54:00.192283,QN04BC07,
DK,Denmark,LMST,"Versican Plus DHPPi/L4 lyofilisat og solvens til injektionsvæske, suspension (Orifarm)",Distemper virus+adenovirus+parvovirus+parainfluenzavirus+leptospira vaccine ATC-kode: QI07AI02 Forventet periode: Midt maj 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-20,,Midt maj 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/versican-plus-dhppil4-orifarm-forsyningsvanskelighed/,2026-05-20T11:15:00Z,2026-09-23T20:54:00.192284,QI07AI02,
DK,Denmark,LMST,"Fotil Forte 40+5 mg/ml øjendråber, opløsning, enkeltdosisbeholder",Pilocarpin og timolol ATC-kode: S01EB51 Forventet periode: Fra start august 2026 Årsag: Kommercielle årsager Virksomhed: Santen Oy Yderligere information: Permanent markedsophør Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-20,,Fra start august 2026,shortage,Kommercielle årsager,"https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/human-2026/fotil-forte-oejendraaber,-enkeltdosisbeholder-forsyningsvanskelighed/",2026-05-20T08:51:00Z,2026-09-23T20:54:00.192286,S01EB51,
DK,Denmark,LMST,Bravecto 250 mg tyggetabletter (Orifarm),Fluralaner ATC-kode: QP53BE02 Forventet periode: Slut marts 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-20,,Slut marts 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/bravecto-250-mg-orifarm-forsyningsvanskelighed/,2026-05-20T08:37:00Z,2026-09-23T20:54:00.192287,QP53BE02,
DK,Denmark,LMST,"Bravecto 1400 mg tyggetabletter, 2 stk. (Orifarm)",Fluralaner ATC-kode: QP53BE02 Forventet periode: Midt december 2025 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-20,,Midt december 2025 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/bravecto-1400-mg-orifarm-forsyningsvanskelighed/,2026-05-20T07:24:00Z,2026-09-23T20:54:00.192288,QP53BE02,
DK,Denmark,LMST,"Bravecto 1000 mg tyggetabletter, 1 stk. (Orifarm)",Fluralaner ATC-kode: QP53BE02 Forventet periode: Slut april 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-20,,Slut april 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/bravecto-1000-mg-orifarm-forsyningsvanskelighed/,2026-05-20T07:11:00Z,2026-09-23T20:54:00.192289,QP53BE02,
DK,Denmark,LMST,Previcox 227 mg tyggetabletter (Orifarm),Firocoxib ATC-kode: QM01AH90 Forventet periode: Slut februar 2026 - ukendt Årsag: Leveringsvanskeligheder Virksomhed: Orifarm A/S Spørgsmål om aktuel status skal stilles til virksomheden,,,,2026-05-20,,Slut februar 2026 - ukendt,shortage,Leveringsvanskeligheder,https://laegemiddelstyrelsen.dk/da/godkendelse/kontrol-og-inspektion/mangel-paa-medicin/meddelelser-om-forsyning-af-medicin/veterinaer-2026/previcox-227-mg-orifarm-forsyningsvanskelighed/,2026-05-20T06:48:00Z,2026-09-23T20:54:00.192291,QM01AH90,
