country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,shortage_start,estimated_end,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Aggrastat 50 mikrog/ml,,,250 ml,004450,B01AC17,2026-01-26,2026-12-31,shortage,Advanz Pharma Limited,"Lisätietoja antaa: Abcur AB, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.542689,58742
FI,Finland,FIMEA,Herpolips 50 mg/g,,,2 g,550863,D06BB03,2026-07-16,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.542736,23094
FI,Finland,FIMEA,Efexor Depot 150 mg,,,98,438457,N06AX16,2026-09-06,2026-12-10,shortage,Viatris Healthcare Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.542772,47538
FI,Finland,FIMEA,Halocur 0.5 mg/ml,,,490 ml,504423,P51AX08,2026-07-20,2026-10-22,shortage,Intervet International B.V.,"Lisätietoja antaa: MSD Animal Health Oy, Susanna Ketola, +358 50 4483389, susanna.ketola@msd.com",2026-09-21T13:18:24.542825,
FI,Finland,FIMEA,Estrena 1 mg/g,,,50 g,007215,G03CA03,2026-09-08,2026-09-30,shortage,Theramex Ireland Limited,"Lisätietoja antaa: Theramex Ireland Limited, Ewelina Stajak, +48693908578, ewelina.stajak@theramex.com",2026-09-21T13:18:24.542865,
FI,Finland,FIMEA,Doxitin 100 mg,,,10,532259,J01AA02,2026-09-14,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.542902,68438
FI,Finland,FIMEA,Doxitin 100 mg,,,8,180190,J01AA02,2026-09-14,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.542952,68438
FI,Finland,FIMEA,Doxitin 100 mg,,,50,180182,J01AA02,2026-09-14,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.542990,68438
FI,Finland,FIMEA,Doxitin 150 mg,,,10,454900,J01AA02,2026-09-14,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.543027,
FI,Finland,FIMEA,Doxitin 150 mg,,,8,181230,J01AA02,2026-09-14,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.543063,
FI,Finland,FIMEA,VIAGRA 100 mg,,,12,520379,G04BE03,2026-06-30,2026-12-01,shortage,Upjohn EESV,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.543105,51098
FI,Finland,FIMEA,Equip F vet.,,,10 x 2 ml,069975,I05AA01,2026-08-06,2026-10-31,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 78853211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.543149,
FI,Finland,FIMEA,Bezalip 400 mg,,,100,000052,C10AB02,2026-01-19,2026-09-30,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.543185,43435
FI,Finland,FIMEA,Nicotinell Mint 1 mg,,,12,055376,N07BA01,2026-09-15,2026-11-12,shortage,Dr. Reddy's Netherlands B.V.,"Lisätietoja antaa: Dr. Reddy's Danmark Aps, Louisa Djebbar, +4524989282, louisa.djebbar@drreddys.com",2026-09-21T13:18:24.543225,125482
FI,Finland,FIMEA,Enalapril comp ratiopharm 20 mg / 12.5 mg,,,100,034124,C09BA02,2026-09-30,2026-10-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.543264,26387
FI,Finland,FIMEA,Visudyne 15 mg,,,15 mg,002616,S01LA01,2024-12-19,2026-12-31,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH, Eva Agren, +70 971 8764, eva.agren@advanzpharma.com",2026-09-21T13:18:24.543304,58963
FI,Finland,FIMEA,Gefina 5 mg,,,30,000599,G04CB01,2026-05-04,2026-11-04,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.543346,34975
FI,Finland,FIMEA,Gefina 5 mg,,,100,000616,G04CB01,2026-04-17,2026-09-30,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.543382,34975
FI,Finland,FIMEA,Celebra 100 mg,,,100,390971,M01AH01,2026-01-05,2026-12-31,shortage,Viatris Healthcare Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.543420,58998
FI,Finland,FIMEA,Enalapril-Ratiopharm 20 mg,,,30,000108,C09AA02,2026-09-18,2026-10-05,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.543457,
FI,Finland,FIMEA,Enalapril-Ratiopharm 10 mg,,,100,000051,C09AA02,2026-09-07,2026-09-28,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.543496,
FI,Finland,FIMEA,Viscotears 2 mg/g,,,30 x 0.6 ml,464110,S01XA20,2026-09-04,2027-02-15,shortage,Dr. Gerhard Mann Chem.-pharm. Fabrik GmbH,Lisätietoja antaa: Tamro,2026-09-21T13:18:24.543543,76899
FI,Finland,FIMEA,Desferal 500 mg,,,10 x 500 mg,189175,V03AC01,2026-05-13,2028-01-31,shortage,Mitem Pharma,"Lisätietoja antaa: Mitem Pharma, +33176507733, contact@mitempharma.com",2026-09-21T13:18:24.543583,795
FI,Finland,FIMEA,Locacorten-Vioform 0.2 mg/ml + 10 mg/ml,,,7.5 ml,175398,S02CA02,2026-09-30,2027-03-31,shortage,Amdipharm Limited,"Lisätietoja antaa: AMDIPHARM LIMITED, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.543633,6041
FI,Finland,FIMEA,Caelyx Pegylated Liposomal 2 mg/ml,,,25 ml,188058,L01DB01,2026-05-30,2026-12-31,shortage,Baxter Holding B.V.,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-21T13:18:24.543670,121711
FI,Finland,FIMEA,Pimafucort,,,30 g,032654,D07CA01,2026-05-14,2028-01-01,shortage,Leo Pharma A/S,"Lisätietoja antaa: LEO Pharma Oy, Emil Holmström, +358407552967, EMHOM@leo-pharma.com",2026-09-21T13:18:24.543711,
FI,Finland,FIMEA,Marzine 50 mg,,,5,381524,R06AE03,2025-10-01,2027-02-01,shortage,Cooper Consumer Health B.V.,"Lisätietoja antaa: Oy Conaxess Trade Finland Ab, Jarno Helenius, +358 40 646 3277, pharma.fi@conaxesstrade.com",2026-09-21T13:18:24.543749,22683
FI,Finland,FIMEA,Miochol-E 10 mg/ml,,,2 ml,019235,S01EB09,2026-05-15,2026-10-15,shortage,Dr. Gerhard Mann Chem.-Pharm. Fabrik GmbH,"Lisätietoja antaa: Bausch & Lomb Nordic AB, 004686169500, nordic.regaffairs@bausch.com",2026-09-21T13:18:24.543787,23930
FI,Finland,FIMEA,Sufenta 5 mikrog/ml,,,5 x 2 ml,130441,N01AH03,2025-06-03,2026-12-31,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info@nordicdrugs.fi",2026-09-21T13:18:24.543825,18007
FI,Finland,FIMEA,Citanest Dental Octapressin 30 mg/ml + 0.54 mikrog/ml,,,100 x 1.8 ml,009942,N01BB54,2026-08-27,2026-10-30,shortage,DENTSPLY DeTrey GmbH,"Lisätietoja antaa: DENTSPLY DETREY GMBH / Dentsply Siron, Martin Lindgren, +46733761227, martin.lindgren@dentsplysirona.com",2026-09-21T13:18:24.543863,61603
FI,Finland,FIMEA,Gastrografin 100 mg/ml / 660 mg/ml,,,100 ml,027102,V08AA01,2026-02-17,2027-12-31,shortage,Bayer Oy,"Lisätietoja antaa: Bayer Oy, Bayer Oy, +3582078521, medinfo@bayer.fi",2026-09-21T13:18:24.543901,
FI,Finland,FIMEA,Piroxin 0.5 %,,,50 g,447827,M02AA07,2026-07-14,2026-10-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.543939,
FI,Finland,FIMEA,Strepsils Hunaja & Sitruuna 1.2 mg / 0.6 mg,,,24,541169,R02AA03,2026-09-03,2026-10-06,shortage,Reckitt Benckiser Healthcare (Scandinavia) A/S,"Lisätietoja antaa: Midsona Finland Oy, Nadja Ingman-Skräddars, +358 40 1476540, nadja.ingman-skraddars@midsona.fi",2026-09-21T13:18:24.543977,72893
FI,Finland,FIMEA,Zaditen 0.25 mg/ml,,,5 ml,569109,S01GX08,2026-06-30,2026-10-01,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 70 389 45 00, malin.forssell@theapharma.com",2026-09-21T13:18:24.544016,101850
FI,Finland,FIMEA,Zaditen 0.25 mg/ml,,,5 ml,599855,S01GX08,2026-05-01,2026-12-20,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 70 389 45 00, malin.forssell@theapharma.com",2026-09-21T13:18:24.544053,101850
FI,Finland,FIMEA,Protopic 0.03 %,,,30 g,145158,D11AH01,2026-09-11,2026-09-22,shortage,Leo Pharma A/S,"Lisätietoja antaa: LEO Pharma Oy, Emil Holmström, +358407552967, EMHOM@leo-pharma.com",2026-09-21T13:18:24.544093,67644
FI,Finland,FIMEA,Cozaar 100 mg,,,98,006928,C09CA01,2026-08-28,2026-11-15,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.544135,60569
FI,Finland,FIMEA,Microgynon 0.15 mg / 0.03 mg,,,3 x 21,565135,G03AA07,2026-08-19,2026-09-23,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.544175,83348
FI,Finland,FIMEA,Bisoprolol Ratiopharm 5 mg,,,28,005233,C07AB07,2026-09-29,2026-11-16,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544212,25534
FI,Finland,FIMEA,Bisoprolol Ratiopharm 5 mg,,,98,040148,C07AB07,2026-08-27,2026-11-13,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544248,25534
FI,Finland,FIMEA,Relert 40 mg,,,6,553339,N02CC06,2026-09-20,2026-12-01,shortage,Viatris Healthcare Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.544286,
FI,Finland,FIMEA,Invanz 1 g,,,1 g,010234,J01DH03,2026-09-16,2026-09-30,shortage,Merck Sharp & Dohme B.V.,"Lisätietoja antaa: MSD Finland Oy, Merita Suomalainen, +3589804650, info@msd.com",2026-09-21T13:18:24.544322,63525
FI,Finland,FIMEA,Pepcid Duo 10 mg / 165 mg / 800 mg,,,24,025717,A02BA53,2026-03-12,2027-01-15,shortage,McNeil / JNTL Consumer Health (Finland) Oy,"Lisätietoja antaa: JNTL Consumer Health (Finland) Oy, Kenvue Consumer Care, +35899980055522000, Consumer-fi@kenvue.com",2026-09-21T13:18:24.544358,
FI,Finland,FIMEA,Porcilis Porcoli Diluvac Forte,,,50 ml,012998,I09AB02,2026-09-14,2026-12-04,shortage,Intervet International B.V.,"Lisätietoja antaa: MSD Animal Health Oy, Susanna Ketola, +358 50 4483389, susanna.ketola@msd.com",2026-09-21T13:18:24.544396,
FI,Finland,FIMEA,Carvedilol STADA 12.5 mg,,,100 x 1,018431,C07AG02,2026-09-07,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.544434,74241
FI,Finland,FIMEA,Estradot 100 mikrog / 24 tuntia,,,24,522103,G03CA03,2026-05-04,2026-12-22,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.544476,
FI,Finland,FIMEA,Carvedilol Hexal 12.5 mg,,,100,108764,C07AG02,2026-05-05,2026-12-31,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.544513,74241
FI,Finland,FIMEA,Felodipin Ratiopharm 5 mg,,,30,010936,C08CA02,2026-09-16,2026-11-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544549,30929
FI,Finland,FIMEA,Felodipin Ratiopharm 5 mg,,,100,557982,C08CA02,2026-06-10,2026-10-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544589,30929
FI,Finland,FIMEA,Isotretinoin Actavis 10 mg,,,30,018735,D10BA01,2026-09-02,2026-10-26,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544626,69493
FI,Finland,FIMEA,Isotretinoin Actavis 10 mg,,,100,013236,D10BA01,2026-08-28,2027-02-26,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358 40 5626437, jyrki.hakkarainen@tevapharm.com",2026-09-21T13:18:24.544664,69493
FI,Finland,FIMEA,Simvastatin Ratiopharm 20 mg,,,28,010955,C10AA01,2026-05-06,2026-11-16,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544703,67814
FI,Finland,FIMEA,Simvastatin Ratiopharm 20 mg,,,98,010966,C10AA01,2026-08-04,2026-11-23,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544741,67814
FI,Finland,FIMEA,Simvastatin Ratiopharm 20 mg,,,250,529828,C10AA01,2026-08-26,2026-10-26,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544779,67814
FI,Finland,FIMEA,Simvastatin Ratiopharm 10 mg,,,28,010908,C10AA01,2026-06-12,2026-11-16,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544818,67806
FI,Finland,FIMEA,Isotretinoin Actavis 20 mg,,,30,018963,D10BA01,2026-04-21,2027-02-01,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.544856,69507
FI,Finland,FIMEA,Isotretinoin Actavis 20 mg,,,100,013258,D10BA01,2025-11-07,2026-10-15,shortage,Actavis Group PTC ehf,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358 20 180 5900, infofinland@tevapharm.com",2026-09-21T13:18:24.544892,69507
FI,Finland,FIMEA,Sumatriptan Sandoz 100 mg,,,6,091120,N02CC01,2026-08-26,2026-11-11,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.544930,32476
FI,Finland,FIMEA,Kalciumfolinat Stada 10 mg/ml,,,20 ml,040706,V03AF03,2025-04-03,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.544967,65544
FI,Finland,FIMEA,Kalciumfolinat Stada 10 mg/ml,,,50 ml,040718,V03AF03,2025-04-03,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.545004,67350
FI,Finland,FIMEA,Synulox vet. 40 mg / 10 mg,,,100,088427,J01CR02,2026-07-27,2026-10-31,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 7885 3211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.545040,
FI,Finland,FIMEA,Baytril vet 100 mg/ml,,,50 ml,034041,J01MA90,2026-05-22,2026-11-06,shortage,Elanco Animal Health GmbH,"Lisätietoja antaa: Elanco, Ida Bisgaard Worm, +4550527613, ida.worm@elancoah.com",2026-09-21T13:18:24.545078,
FI,Finland,FIMEA,Baytril vet 100 mg/ml,,,100 ml,385412,J01MA90,2026-08-12,2027-02-05,shortage,Elanco Animal Health GmbH,"Lisätietoja antaa: Elanco, Ida Bisgaard Worm, +45 50 52 76 13, ida.worm@elancoah.com",2026-09-21T13:18:24.545115,
FI,Finland,FIMEA,Azactam,,,2 g,156042,J01DF01,2026-05-29,2026-12-31,shortage,Laboratoires Delbert x,"Lisätietoja antaa: Laboratoires DELBERT, +33 1 46 99 68 20, affaires.pharmaceutiques@delbert.fr",2026-09-21T13:18:24.545153,22969
FI,Finland,FIMEA,Oncovin 1 mg/ml,,,1 ml,381472,L01CA02,2026-05-27,2026-09-30,shortage,STADA Nordic ApS,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.545190,24120
FI,Finland,FIMEA,Holoxan 2000 mg,,,2000 mg,387691,L01AA06,2026-01-22,2026-12-31,shortage,Baxter Oy,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-21T13:18:24.545226,14826
FI,Finland,FIMEA,Diuramin 5 mg / 50 mg,,,100,032706,C03EA01,2026-06-23,2026-12-15,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.545264,2410
FI,Finland,FIMEA,Aspirin Cardio 100 mg,,,98,079856,B01AC06,2026-08-03,2026-09-30,shortage,Bayer Oy,"Lisätietoja antaa: Bayer Oy, Bayer Oy, +3582078521, medinfo@bayer.fi",2026-09-21T13:18:24.545301,
FI,Finland,FIMEA,Allonol 300 mg,,,100,196444,M04AA01,2026-08-13,2026-11-17,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.545337,3913
FI,Finland,FIMEA,Imigran 12 mg/ml,,,2 x 0.5 ml,093260,N02CC01,2026-09-14,2026-11-16,shortage,GlaxoSmithKline Trading Services Limited,"Lisätietoja antaa: GlaxoSmithKline Oy, Anu Aallos, +358 10 30 30 30, anu.n.aallos@gsk.com",2026-09-21T13:18:24.545375,38210
FI,Finland,FIMEA,Nimbex 2 mg/ml,,,5 x 5 ml,150714,M03AC11,2026-09-16,2027-03-30,shortage,Aspen Pharma Trading Limited,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.545413,46337
FI,Finland,FIMEA,Terramycin vet 100 mg/g,,,150 ml,127753,D06AA03,2026-06-03,2026-09-26,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 7885 3211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.545452,
FI,Finland,FIMEA,Visipaque 270 mg I/ml,,,10 x 50 ml,019121,V08AB09,2026-09-07,2026-09-24,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-21T13:18:24.545491,41599
FI,Finland,FIMEA,Visipaque 270 mg I/ml,,,10 x 100 ml,582882,V08AB09,2026-04-27,2026-10-09,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-21T13:18:24.545530,41602
FI,Finland,FIMEA,Synulox vet 140 mg/ml,,,50 ml,169623,J01CR02,2026-09-02,2027-01-09,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 78853211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.545567,
FI,Finland,FIMEA,Physiotens 0.2 mg,,,98,016642,C02AC05,2026-07-12,2027-01-01,shortage,Viatris Oy,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-21T13:18:24.545604,42617
FI,Finland,FIMEA,Isathal Vet. 1 %,,,5 g,080899,S01AA13,2026-09-02,2027-06-30,shortage,Dechra Veterinary Products A/S,"Lisätietoja antaa: Dechra Veterinary Products OY, Riitta Kankaala, +358407674469, riitta.kankaala@dechra.com",2026-09-21T13:18:24.545640,227196
FI,Finland,FIMEA,Synulox vet. 400 mg / 100 mg,,,10,030981,J01CR02,2026-09-02,2026-09-26,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 78853211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.545679,
FI,Finland,FIMEA,Glycostigmin,,,10 x 1 ml,193318,N07AA51,2026-02-27,2026-12-31,shortage,Evolan Pharma AB,"Lisätietoja antaa: Evolan Pharma AB, Juha Waisanen, +358173690033, info@swanmedica.fi",2026-09-21T13:18:24.545716,206520
FI,Finland,FIMEA,Doximycin 150 mg,,,10,537332,J01AA02,2026-09-14,2026-09-28,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.545753,
FI,Finland,FIMEA,Kefalex 500 mg,,,100,175521,J01DB01,2026-07-02,2026-10-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358 40 5626437, jyrki.hakkarainen@tevapharm.com",2026-09-21T13:18:24.545791,5835
FI,Finland,FIMEA,Sirdalud 2 mg,,,100,493617,M03BX02,2026-08-18,2026-09-30,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.545836,22993
FI,Finland,FIMEA,Umpimycin vet,,,20 x 5 ml,151068,J51RC25,2026-05-27,2026-11-30,shortage,Boehringer Ingelheim Vetmedica GmbH,"Lisätietoja antaa: Vetcare Oy, Anna Hietikko, +358400114783, anna.hietikko@vetcare.fi",2026-09-21T13:18:24.545873,
FI,Finland,FIMEA,Abboticin 1 g,,,1 g,405001,J01FA01,2026-01-15,2027-06-30,shortage,Amdipharm Limited,"Lisätietoja antaa: Amdipharm Limited / Abcur AB, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.545910,5061
FI,Finland,FIMEA,Doximed 100 mg,,,20,577149,J01AA02,2026-10-02,2026-11-16,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.545949,68438
FI,Finland,FIMEA,Visipaque 320 mg I/ml,,,10 x 50 ml,019132,V08AB09,2026-07-20,2026-10-01,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-21T13:18:24.546050,41637
FI,Finland,FIMEA,Minirin 2.5 mikrog/annos,,,5 ml,456491,H01BA02,2026-05-20,2026-12-31,shortage,Ferring Lääkkeet Oy,"Lisätietoja antaa: Ferring Lääkkeet Oy, Tanja Kivinummi, +358207401447, tanja.kivinummi@ferring.com",2026-09-21T13:18:24.546088,
FI,Finland,FIMEA,Elocon 0.1 %,,,100 ml,000448,D07AC13,2026-07-02,2026-10-18,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.546129,46914
FI,Finland,FIMEA,Renitec Comp 20 mg / 12.5 mg,,,98,446393,C09BA02,2026-10-01,2026-11-30,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.546166,26387
FI,Finland,FIMEA,Ansatipin 150 mg,,,30,379230,J04AB04,2025-05-27,2026-12-31,shortage,Pfizer Oy,"Lisätietoja antaa: Pfizer Oy, Pfizer Lääketietopalvelu, +3589430040, medical.information@pfizer.com",2026-09-21T13:18:24.546205,
FI,Finland,FIMEA,Cotrim 80 mg / 400 mg,,,30,404517,J01EE01,2026-07-09,2026-11-17,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546241,7463
FI,Finland,FIMEA,Ranoprin 40 mg,,,30,169235,C07AA05,2026-09-04,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546278,5711
FI,Finland,FIMEA,Ranoprin 40 mg,,,100,169292,C07AA05,2026-08-19,2026-09-30,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.546314,5711
FI,Finland,FIMEA,Cytarabine Stada 100 mg/ml,,,10 ml,068449,L01BC01,2026-09-01,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.546351,104485
