country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,pharma_code,act_reference,ium_code,status,scraped_at,atc_code,prk
CO,Colombia,INVIMA,RIBAVIRINA,RIBAVIRINA,400mg/1unidad,,Tableta,4.1.3.0.N10,Acta No. 06 de 2018 SEM,1R102537,vital_unavailable,2026-09-23T20:51:23.583022,J05AP01,225827
CO,Colombia,INVIMA,RIBAVIRINA,RIBAVIRINA,600mg/1U,,Tableta,4.1.3.0.N10,Acta No. 06 de 2018 SEM,1R102538,vital_unavailable,2026-09-23T20:51:23.583039,J05AP01,
CO,Colombia,INVIMA,RITONAVIR + LOPINAVIR,RITONAVIR + LOPINAVIR,20 mg + 80 mg / ml,,Solución oral,4.1.3.0.N30,Acta No. 04 de 2022 SEM,,vital_unavailable,2026-09-23T20:51:23.583056,,
CO,Colombia,INVIMA,"SALES DE REHIDRATACIÓN (Cloruro de Sodio, Cloruro de Potasio, Citrato trisódico, dihidrato, Glucosa Anhidra)","SALES DE REHIDRATACIÓN (Cloruro de Sodio, Cloruro de Potasio, Citrato trisódico, dihidrato, Glucosa Anhidra)","2,6 g + 1,5 g + 2,9 g + 13,5 g",,Polvo para reconstituir en solución oral,10.3.0.0.N50,Acta No. 07 de 2025 SEM Primera parte,,vital_unavailable,2026-09-23T20:51:23.583074,,
CO,Colombia,INVIMA,SEBELIPASA,SEBELIPASA,2mg/1mL,,Solución inyectable,8.2.7.0.N170,Acta No. 09 de 2018 SEM,1S100073,vital_unavailable,2026-09-23T20:51:23.583092,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,5mg/5ml,,Otras soluciones,21.4.1.0.N30,Acta No. 25 de  2006,1B102387,vital_unavailable,2026-09-23T20:51:23.583109,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,20mg/1ml,,Otras soluciones,21.4.1.0.N30,Acta No. 25 de  2006,1B102383,vital_unavailable,2026-09-23T20:51:23.583126,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,200mg/1ml,,Otras soluciones,21.4.1.0.N30,Acta No. 25 de  2006,1B101268,vital_unavailable,2026-09-23T20:51:23.583144,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,250mg/1U,,Cápsula de liberación no modificada,21.4.1.0.N30,Acta No. 25 de  2006,1B102384,vital_unavailable,2026-09-23T20:51:23.583161,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,25mg/5ml,,Otras soluciones,21.4.1.0.N30,Acta No. 25 de  2006,1B102385,vital_unavailable,2026-09-23T20:51:23.583178,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,500mg/5ml,,Otras soluciones,21.4.1.0.N30,Acta No. 25 de  2006,1B102386,vital_unavailable,2026-09-23T20:51:23.583196,,
CO,Colombia,INVIMA,SODIO BENZOATO,SODIO BENZOATO,1g/5ml,,Otras soluciones,21.4.1.0.N30,Acta No. 25 de  2006,1B102382,vital_unavailable,2026-09-23T20:51:23.583213,,
CO,Colombia,INVIMA,SODIO NITRITO,SODIO NITRITO,30mg/1mL,,Solución inyectable,20.0.0.0.N10,Acta No. 39 de 2011,1S102388,vital_unavailable,2026-09-23T20:51:23.583231,,
CO,Colombia,INVIMA,SODIO TIOSULFATO,SODIO TIOSULFATO,250mg/1 mL,,Solución inyectable,20.0.0.0.N10.,Acta No. 19 de 2015,1S102389,vital_unavailable,2026-09-23T20:51:23.583249,V03AB01,
CO,Colombia,INVIMA,SODIO TIOSULFATO,SODIO TIOSULFATO,500mg/1 mL,,Solución inyectable,20.0.0.0.N10.,Acta No. 19 de 2015,1S102390,vital_unavailable,2026-09-23T20:51:23.583266,V03AB01,
CO,Colombia,INVIMA,SOMATROPINA,SOMATROPINA,12 mg / Vial equivalente a 36 UI / Vial,,Polvo liofilizado para reconstituir a solución inyectable,9.1.9.0.N10,Acta No. 01 de 2024 SEM Sexta parte,,vital_unavailable,2026-09-23T20:51:23.583283,H01AC01,35122
CO,Colombia,INVIMA,SOMATROPINA,SOMATROPINA,"5 mg / 1,5 mL equivalente a 15 UI / 1,5 mL",,Solución inyectable,9.1.9.0.N10,Acta No. 01 de 2024 SEM Sexta parte,,vital_unavailable,2026-09-23T20:51:23.583300,H01AC01,106879
CO,Colombia,INVIMA,SOMATROPINA,SOMATROPINA,"6mg (5,83 mg/ mL)",,Solución inyectable,9.1.9.0.N10,Acta No. 01 de 2024 SEM Sexta parte,,vital_unavailable,2026-09-23T20:51:23.583317,H01AC01,
CO,Colombia,INVIMA,SOMATROPINA,SOMATROPINA,"20mg (8,0 mg/ mL)",,Solución inyectable,9.1.9.0.N10,Acta No. 01 de 2024 SEM Sexta parte,,vital_unavailable,2026-09-23T20:51:23.583334,H01AC01,
CO,Colombia,INVIMA,SUCCIMER,SUCCIMER,100mg/1U,,Tableta,20.0.0.0.N10,Acta No. 16 de 2012,1S102391,vital_unavailable,2026-09-23T20:51:23.583352,V03AB01,
CO,Colombia,INVIMA,SUCCIMER,SUCCIMER,200mg/1U,,Tableta,20.0.0.0.N10,Acta No. 16 de 2012,1S102392,vital_unavailable,2026-09-23T20:51:23.583370,V03AB01,
CO,Colombia,INVIMA,SUERO ANTIARÁCNIDO,SUERO ANTIARÁCNIDO,,,Solución inyectable,18.1.2.0.N10,Acta No. 16 de 2006,,vital_unavailable,2026-09-23T20:51:23.583386,,
CO,Colombia,INVIMA,SUERO ANTIELAPÍDICO,SUERO ANTIELAPÍDICO,,,Solución inyectable,18.1.2.0.N10,Acta No. 16 de 2006,,vital_unavailable,2026-09-23T20:51:23.583403,,
CO,Colombia,INVIMA,SUERO ANTIESCORPIÓN,SUERO ANTIESCORPIÓN,"1,8mg/1U",,Solución inyectable,18.1.2.0.N10,Acta No. 16 de 2006,1S101161,vital_unavailable,2026-09-23T20:51:23.583420,,
CO,Colombia,INVIMA,SUERO ANTILONÓMICO,SUERO ANTILONÓMICO,,,Solución inyectable,18.1.2.0.N10,Acta No. 16 de 2006,,vital_unavailable,2026-09-23T20:51:23.583437,,
CO,Colombia,INVIMA,"SUERO ANTIOFÍDICO ANTICORAL INYECTABLE
(M. surinamensis, M. spixii y M. lemniscatus)","SUERO ANTIOFÍDICO ANTICORAL INYECTABLE
(M. surinamensis, M. spixii y M. lemniscatus)",,,Inyectable,18.1.2.0.N10,"Acta No. 11  de 2014 SEM Primera Parte 
Acta No. 12 de 2019 SEMNNIMB",,vital_unavailable,2026-09-23T20:51:23.583453,,
CO,Colombia,INVIMA,SULFACETAMIDA SÓDICA,SULFACETAMIDA SÓDICA,100mg/1mL - (10%),,Solución Oftálmica,11.3.3.0.N10,Acta No. 13 de 2018 SEM,1S102630,vital_unavailable,2026-09-23T20:51:23.583471,S01EB01,
CO,Colombia,INVIMA,SULFACETAMIDA SÓDICA,SULFACETAMIDA SÓDICA,150mg/1mL,,Solución Oftálmica,11.3.3.0.N10,Acta No. 13 de 2018 SEM,1S102631,vital_unavailable,2026-09-23T20:51:23.583489,S01EB01,
CO,Colombia,INVIMA,SULFACETAMIDA SÓDICA,SULFACETAMIDA SÓDICA,300mg/1mL (30%),,Solución Oftálmica,11.3.3.0.N10,Acta No. 13 de 2018 SEM,1S102632,vital_unavailable,2026-09-23T20:51:23.583506,S01EB01,
CO,Colombia,INVIMA,SULFATO DE MAGNESIO,SULFATO DE MAGNESIO,0.1,,Solución inyectable,19.9.0.0.N10,Acta No. 06 de 2020 SEM,1M103337,vital_unavailable,2026-09-23T20:51:23.583524,A12CC01,
CO,Colombia,INVIMA,SULFATO DE MAGNESIO,SULFATO DE MAGNESIO,0.2,,Solución inyectable,19.9.0.0.N10,Acta No. 06 de 2020 SEM,1M101585,vital_unavailable,2026-09-23T20:51:23.583543,A12CC01,
CO,Colombia,INVIMA,SULFATO DE MAGNESIO,SULFATO DE MAGNESIO,0.25,,Solución inyectable,19.9.0.0.N10,Acta No. 06 de 2020 SEM,1M103337,vital_unavailable,2026-09-23T20:51:23.583561,A12CC01,
CO,Colombia,INVIMA,TALIDOMIDA,TALIDOMIDA,100mg,,Tableta cuebierta con película,4.1.1.3.N20,Acta No. 04 de 2023 SEM Cuarta parte,,vital_unavailable,2026-09-23T20:51:23.583578,L04AX02,104574
CO,Colombia,INVIMA,TESTOSTERONA ENANTATO,TESTOSTERONA ENANTATO,100mg/1mL,,Solución inyectable,9.1.1.0.N10,Acta No. 04 de 2019 SEM,1T102799,vital_unavailable,2026-09-23T20:51:23.583595,H03AA01,122130
CO,Colombia,INVIMA,TESTOSTERONA ENANTATO,TESTOSTERONA ENANTATO,250mg/1mL,,Solución inyectable,9.1.1.0.N10,Acta No. 04 de 2019 SEM,1T102800,vital_unavailable,2026-09-23T20:51:23.583613,H03AA01,122130
CO,Colombia,INVIMA,TETRACOSACTIDA ACETATO,TETRACOSACTIDA ACETATO,"0,25mg/1mL",,Solución inyectable,9.1.5.0.N10,Acta No. 20 de 2005,1T101805,vital_unavailable,2026-09-23T20:51:23.583630,H01AA02,2216
CO,Colombia,INVIMA,TETRACOSACTIDA HEXAACETATO,TETRACOSACTIDA HEXAACETATO,1mg/1mL,,Solución inyectable,9.1.5.0.N10,Acta No. 04 de 2019 SEM,1T102802,vital_unavailable,2026-09-23T20:51:23.583647,H01AA02,2216
CO,Colombia,INVIMA,TIERRA DE FULLER,TIERRA DE FULLER,,,Todas las presentaciones,20.0.0.0.N10,Acta No. 14 de 2015,,vital_unavailable,2026-09-23T20:51:23.583663,,
CO,Colombia,INVIMA,TIOGUANINA,TIOGUANINA,40mg/1U,,Comprimido (Tableta),6.0.0.0.N10,Acta No. 52 de 2012,1T102394,vital_unavailable,2026-09-23T20:51:23.583681,L01BB03,2763
CO,Colombia,INVIMA,TRIAMCINOLONA,TRIAMCINOLONA,10 mg/mL,,Suspensión inyectable,9.1.3.0.N10,Acta No.12 de 2025 SEMPB Cuarta parte,,vital_unavailable,2026-09-23T20:51:23.583698,H02AB08,73148
CO,Colombia,INVIMA,TRIAMCINOLONA,TRIAMCINOLONA,40 mg/Ampolla (1 mL),,Suspensión inyectable,9.1.3.0.N10,Acta No.12 de 2025 SEMPB Cuarta parte,,vital_unavailable,2026-09-23T20:51:23.583714,H02AB08,107085
CO,Colombia,INVIMA,TRIMETILGLICINA (BETAHÍNA ANHIDRA),TRIMETILGLICINA (BETAHÍNA ANHIDRA),180 g,,Polvo,8.2.7.0.N30,Acta No. 16 de 2012,,vital_unavailable,2026-09-23T20:51:23.583731,,
CO,Colombia,INVIMA,TOBRAMICINA,TOBRAMICINA,300mg/4ml,,Solución para nebulización,16.7.0.0.N10,Acta 01 2024 SEM Primera parte,,vital_unavailable,2026-09-23T20:51:23.583748,J01GB13,
CO,Colombia,INVIMA,TOBRAMICINA,TOBRAMICINA,300mg/5mL,,Solución para nebulización,16.7.0.0.N10,Acta 01 2024 SEM Primera parte,,vital_unavailable,2026-09-23T20:51:23.583765,J01GB13,
CO,Colombia,INVIMA,VARENICLINA,VARENICLINA,"0,5 mg",,Tableta recuebierta,20.0.0.0.N10,Acta No. 04 de 2025 SEM Segunda parte,,vital_unavailable,2026-09-23T20:51:23.583782,N07BA03,230065
CO,Colombia,INVIMA,VARENICLINA,VARENICLINA,"1,0 mg",,Tableta recuebierta,20.0.0.0.N10,Acta No. 04 de 2025 SEM Segunda parte,,vital_unavailable,2026-09-23T20:51:23.583798,N07BA03,230073
CO,Colombia,INVIMA,VASOPRESINA,VASOPRESINA,20 UI/mL,,Solución inyectable,9.1.13.0.N10,Acta No. 08 de 2025 SEM Primera parte,,vital_unavailable,2026-09-23T20:51:23.583815,H01BA01,159093
CO,Colombia,INVIMA,VINBLASTINA,VINBLASTINA,1mg/1mL,,Solución inyectable,6.0.0.0.N10,Acta No. 01 de 2016,1V101639,vital_unavailable,2026-09-23T20:51:23.583832,L01CA01,37028
CO,Colombia,INVIMA,"VITAMINAS HIDROSOLUBLES (Mononitrato de Tiamina (equivalente a 2,5 mg de Vitamina B1) 3,1 mg,Riboflavina fosfato sódico (equivalente a 3,6 mg de Vitamina B2) 4,9 mg,Nicotinamida 40,0 mg, Clorhidrato de Piridoxina (equivalente a 4,0 mg de Vitamina B6) 4,9 mg, Pantotenato de sodio (equivalente a 15,0 mg de Ácido Pantoténico) 16,5 mg, Ascorbato de sodio (equivalente a 100 mg Vitamina C) 113,0 mg, Biotina 60,0 mcg, Ácido Fólico 0,40 mg, Cianocobalamina (Vitamina B12) 5,0 mcg)","VITAMINAS HIDROSOLUBLES (Mononitrato de Tiamina (equivalente a 2,5 mg de Vitamina B1) 3,1 mg,Riboflavina fosfato sódico (equivalente a 3,6 mg de Vitamina B2) 4,9 mg,Nicotinamida 40,0 mg, Clorhidrato de Piridoxina (equivalente a 4,0 mg de Vitamina B6) 4,9 mg, Pantotenato de sodio (equivalente a 15,0 mg de Ácido Pantoténico) 16,5 mg, Ascorbato de sodio (equivalente a 100 mg Vitamina C) 113,0 mg, Biotina 60,0 mcg, Ácido Fólico 0,40 mg, Cianocobalamina (Vitamina B12) 5,0 mcg)","3.1 mg, 4.9 mg, 40.0 mg, 4.9 mg, 16.5 mg, 113.0 mg, 60.0 mcg, 0.40mg, 5.0 mcg",,Polvo liofilizado para reconstituir a solución inyectable,21.4.2.2.N20,Acta No.12 de 2025 SEMPB Cuarta parte,,vital_unavailable,2026-09-23T20:51:23.583851,,
CO,Colombia,INVIMA,MEDICAMENTO,MEDICAMENTO,,,ACTA,,,,vital_unavailable,2026-09-23T20:51:23.583879,,
